21.65,3500.00,3485.93,109.42
21.70,3500.00,3485.69,109.56
21.75,3500.00,3485.55,109.67
21.80,3500.00,3485.47,109.77
21.85,3500.00,3485.50,109.83
21.90,3500.00,3485.38,109.94
21.95,3500.00,3485.96,109.84
22.00,3500.00,3485.61,110.02
22.05,3500.00,3485.73,110.05
22.10,3500.00,3485.79,110.11
22.15,3500.00,3486.60,109.93
22.20,3500.00,3486.52,110.03
22.25,3500.00,3486.45,110.12
22.30,3500.00,3486.42,110.19
22.35,3500.00,3486.50,110.23
22.40,3500.00,3486.73,110.23
22.45,3500.00,3486.69,110.31
22.50,3500.00,3486.71,110.37
22.55,3500.00,3486.92,110.38
22.60,3500.00,3487.02,110.41
22.65,3500.00,3487.17,110.43
22.70,3500.00,3487.01,110.54
22.75,3500.00,3486.91,110.64
22.80,3500.00,3486.87,110.72
22.85,3500.00,3486.93,110.77
22.90,3500.00,3486.93,110.83
22.95,3500.00,3486.83,110.92
23.00,3500.00,3486.89,110.97
23.05,3500.00,3486.95,111.02
23.10,3500.00,3487.05,111.06
23.15,3500.00,3487.55,110.97
23.20,3500.00,3487.42,111.07
23.25,3500.00,3487.45,111.13
23.30,3500.00,3487.63,111.14
23.35,3500.00,3487.69,111.18
23.40,3500.00,3487.91,111.17
23.45,3500.00,3488.06,111.19
23.50,3500.00,3488.31,111.17
23.55,3500.00,3488.54,111.16
23.60,3500.00,3488.67,111.18
23.65,3500.00,3488.63,111.25
23.70,3500.00,3488.30,111.40
23.75,3500.00,3488.09,111.53
23.80,3500.00,3487.93,111.63
23.85,3500.00,3487.39,111.86
23.90,3500.00,3486.92,112.06
23.95,3500.00,3488.62,111.62
24.00,3500.00,3488.24,111.79
24.05,3500.00,3488.28,111.83
24.10,3500.00,3488.51,111.82
24.15,3500.00,3488.44,111.90
24.20,3500.00,3488.32,112.00
24.25,3500.00,3488.25,112.08
24.30,3500.00,3488.54,112.05
24.35,3500.00,3488.56,112.10
24.40,3500.00,3488.83,112.07
24.45,3500.00,3489.14,112.04
